Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
123,123,123,123,123,CUST0124,26-29,1,94286-103569,tiktok,Conversion,3387.727310497487,0.1880213302235187,0.1650965146491517,33,2.0057023830014526,6.673200044730999,84,11,7,5-9,3310,[REDACTED],[REDACTED],1
124,124,124,124,124,CUST0125,22-25,0,112854-122137,gmail,Awareness,6422.558659943313,0.22639452207542818,0.1097273121953164,7,3.0720178156899927,3.473869912917744,73,14,4,5-9,4974,[REDACTED],[REDACTED],1
125,125,125,125,125,CUST0126,26-29,0,38582-47865,whatsapp,Retention,8116.000710530781,0.08720029079471903,0.17043041977075096,23,8.766095173935843,2.021915216031554,86,10,7,5-9,3606,[REDACTED],[REDACTED],1
126,126,126,126,126,CUST0127,50-53,0,38582-47865,outlook,Conversion,5372.213911384832,0.2601967288514357,0.15676282408633127,44,2.6131747866993615,3.3141720062941307,4,9,9,0-4,4652,[REDACTED],[REDACTED],1
127,127,127,127,127,CUST0128,50-53,1,103570-112853,blog,Consideration,5745.927751689216,0.038450600750914804,0.040948272768072,0,9.235322214510871,8.15004126735783,58,2,4,5-9,2863,[REDACTED],[REDACTED],1
128,128,128,128,128,CUST0129,62-65,1,29298-38581,duckduckgo,Awareness,7830.347211281109,0.06965342689525973,0.055512869202216056,24,5.903693260055229,2.5030885553502142,69,7,8,0-4,596,[REDACTED],[REDACTED],1
129,129,129,129,129,CUST0130,38-41,1,29298-38581,instagram,Consideration,5273.274067411621,0.285583637211243,0.14008373767964585,33,7.559014262080576,14.144428881084806,21,19,7,5-9,1084,[REDACTED],[REDACTED],1
130,130,130,130,130,CUST0131,38-41,0,85002-94285,online directory,Conversion,6148.726385560731,0.046687206101464596,0.19412550368644924,13,5.071484101200122,3.464577297077077,27,19,6,5-9,2530,[REDACTED],[REDACTED],1
131,131,131,131,131,CUST0132,54-57,0,122138-131421,twitter,Conversion,5245.9349561850995,0.27570875174037557,0.08387718268943464,35,9.238376824975788,12.559042788969096,53,4,6,0-4,3755,[REDACTED],[REDACTED],1
132,132,132,132,132,CUST0133,50-53,1,85002-94285,twitter ads,Conversion,8635.296402415328,0.2207171412917198,0.05845838144232199,5,3.2894488589195423,12.518955355787826,18,10,2,0-4,458,[REDACTED],[REDACTED],1
133,133,133,133,133,CUST0134,58-61,0,66434-75717,outlook,Conversion,2532.182241548185,0.031299440066817105,0.17451822720110724,44,5.970706370028796,2.6701472949873843,13,11,5,5-9,40,[REDACTED],[REDACTED],1
134,134,134,134,134,CUST0135,54-57,1,112854-122137,protonmail,Awareness,2838.1433472351237,0.15620084307532905,0.051241141583160725,8,1.469914816976189,10.586059349084818,47,19,5,5-9,2601,[REDACTED],[REDACTED],1
135,135,135,135,135,CUST0136,38-41,0,112854-122137,partner site,Retention,1155.54145633821,0.1568278958605022,0.14181105343921524,47,5.190561317857695,12.31032335577878,6,10,4,0-4,819,[REDACTED],[REDACTED],1
136,136,136,136,136,CUST0137,42-45,0,47866-57149,bing ads,Conversion,8365.657348736686,0.28687362299815145,0.013739018100011076,0,9.842386824174415,13.3692240745727,78,5,1,0-4,3124,[REDACTED],[REDACTED],1
137,137,137,137,137,CUST0138,50-53,1,57150-66433,google,Consideration,4150.854812816792,0.1287203546770733,0.010789461767466058,8,1.7034747114255993,14.453577275126273,31,7,9,5-9,3120,[REDACTED],[REDACTED],1
138,138,138,138,138,CUST0139,18-21,0,85002-94285,google ads,Awareness,3311.584068332528,0.14094649601924095,0.09371594437677233,23,5.681127941846183,13.774483980343632,21,12,6,5-9,189,[REDACTED],[REDACTED],1
139,139,139,139,139,CUST0140,50-53,0,66434-75717,twitter ads,Awareness,9976.253846358735,0.04151690476608553,0.13329345313701887,38,6.471587527314915,5.094519785826516,45,14,4,5-9,2995,[REDACTED],[REDACTED],1
140,140,140,140,140,CUST0141,54-57,0,38582-47865,google,Awareness,9340.947218959995,0.19428123918203755,0.04080031152690302,17,9.367703059571646,4.193175788355648,84,1,1,5-9,2856,[REDACTED],[REDACTED],1
141,141,141,141,141,CUST0142,62-65,0,103570-112853,bing,Consideration,9767.769824279698,0.06959541694539212,0.16045688645761172,47,3.4980920132362545,6.4140358328059826,82,5,3,0-4,2962,[REDACTED],[REDACTED],1
142,142,142,142,142,CUST0143,30-33,0,75718-85001,bing ads,Retention,1426.125721708116,0.03114497044975747,0.03081198666580963,38,5.499044213123515,7.112471573298311,12,19,0,0-4,1913,[REDACTED],[REDACTED],0
143,143,143,143,143,CUST0144,18-21,1,38582-47865,facebook,Consideration,8877.615807431848,0.2899301043235837,0.11305978319425466,17,9.701396891133532,3.877045932292403,21,1,7,5-9,1910,[REDACTED],[REDACTED],1
144,144,144,144,144,CUST0145,18-21,0,112854-122137,facebook,Consideration,3387.3951059019437,0.08967188867244535,0.06839851683549723,40,7.937675149408669,1.7149508998180822,9,14,4,0-4,318,[REDACTED],[REDACTED],0
145,145,145,145,145,CUST0146,22-25,0,103570-112853,twitter ads,Consideration,232.70718064236212,0.05325540877881215,0.1525527703044232,27,8.416362703321521,9.9316505531626,43,0,7,5-9,4579,[REDACTED],[REDACTED],1
146,146,146,146,146,CUST0147,42-45,0,131422-140705,tiktok,Conversion,3925.421077879326,0.21309697139761027,0.1608609694882998,1,7.852239491532898,3.1091154726082286,23,10,0,5-9,4662,[REDACTED],[REDACTED],1
147,147,147,147,147,CUST0148,30-33,1,122138-131421,yahoo,Conversion,5367.870801949705,0.25498578460426147,0.021660915154308406,36,5.470496990851363,13.700067991181566,58,7,7,5-9,3096,[REDACTED],[REDACTED],1
148,148,148,148,148,CUST0149,54-57,1,66434-75717,duckduckgo,Consideration,1194.5906231745932,0.02199816224619849,0.047620866373320456,40,4.8686220396935695,4.3319991027184725,61,8,4,5-9,2876,[REDACTED],[REDACTED],1
149,149,149,149,149,CUST0150,42-45,1,38582-47865,instagram,Consideration,5371.3394528705585,0.04326678672137461,0.17812780672467932,35,3.2963781343130907,3.4829309213155,71,14,6,5-9,252,[REDACTED],[REDACTED],1
150,150,150,150,150,CUST0151,26-29,1,94286-103569,baidu,Conversion,8156.734292959151,0.040441687172288514,0.0820246408921691,47,5.15197634619923,3.001177423595273,71,4,2,0-4,4,[REDACTED],[REDACTED],1
151,151,151,151,151,CUST0152,30-33,1,29298-38581,protonmail,Conversion,3915.2755984383693,0.02834172175758417,0.09827310075977198,23,1.4057146847219286,4.919826136601071,54,8,2,0-4,3395,[REDACTED],[REDACTED],0
152,152,152,152,152,CUST0153,30-33,0,29298-38581,bing,Retention,3580.805265258664,0.20170634010954167,0.04647685174800786,34,1.8765603382556633,9.350624972631373,48,3,8,5-9,2692,[REDACTED],[REDACTED],1
153,153,153,153,153,CUST0154,42-45,1,47866-57149,linkedin ads,Consideration,3380.900039243879,0.18375127330884133,0.19801079377813371,5,3.503226153146998,14.268907205968933,49,9,6,5-9,3824,[REDACTED],[REDACTED],1
154,154,154,154,154,CUST0155,58-61,1,66434-75717,news portal,Awareness,9147.601335484665,0.20444628393649072,0.18588871344966296,16,3.8575651435957434,8.159076245521344,18,3,5,5-9,399,[REDACTED],[REDACTED],1
155,155,155,155,155,CUST0156,30-33,0,38582-47865,instagram,Retention,490.626790625356,0.15202919399410272,0.010276806232110898,29,7.450292340404466,9.19893529771183,81,4,3,5-9,858,[REDACTED],[REDACTED],1
156,156,156,156,156,CUST0157,66-69,1,47866-57149,whatsapp,Awareness,4170.566212379562,0.2467585467468764,0.11105160962839382,7,2.4571914222873046,12.575373864749869,57,18,4,0-4,2699,[REDACTED],[REDACTED],1
157,157,157,157,157,CUST0158,46-49,1,38582-47865,baidu,Retention,2700.6177084213186,0.171026810730046,0.17115000048827883,41,8.05444668360019,5.573893951263308,96,12,7,5-9,4216,[REDACTED],[REDACTED],1
158,158,158,158,158,CUST0159,54-57,1,29298-38581,baidu,Consideration,9091.047378520616,0.2743911648360681,0.09067330117428501,9,8.254191841204053,2.8987891977102147,47,10,0,5-9,2497,[REDACTED],[REDACTED],1
159,159,159,159,159,CUST0160,66-69,1,38582-47865,online directory,Awareness,703.7109633983622,0.16159836142352535,0.09467493652204538,15,6.515644841051888,7.02587176038821,92,11,1,5-9,2503,[REDACTED],[REDACTED],1
160,160,160,160,160,CUST0161,66-69,0,140706-149989,partner site,Conversion,4293.478365929171,0.24013657509598585,0.0793482855088742,37,5.308366886102683,5.276039610752199,95,13,2,5-9,2986,[REDACTED],[REDACTED],1
161,161,161,161,161,CUST0162,46-49,1,131422-140705,twitter ads,Retention,4100.759922822613,0.1284086161045973,0.020026032784320125,25,5.0646223877640635,12.930879377176847,71,12,4,5-9,225,[REDACTED],[REDACTED],1
162,162,162,162,162,CUST0163,18-21,0,103570-112853,zoho,Awareness,9003.692504171964,0.13998214789020866,0.15895388175768094,30,4.744944934920468,14.459947015449357,95,3,7,5-9,3180,[REDACTED],[REDACTED],1
163,163,163,163,163,CUST0164,46-49,0,85002-94285,google ads,Retention,2319.749810468907,0.2552431289143482,0.09513349345568951,7,1.7636076242127923,10.62356883742463,11,12,4,5-9,3224,[REDACTED],[REDACTED],1
164,164,164,164,164,CUST0165,54-57,0,38582-47865,tiktok,Consideration,6431.838041204923,0.044815539597023335,0.10767097782002714,34,7.008296737441229,9.985704091831986,85,4,4,5-9,4269,[REDACTED],[REDACTED],1
165,165,165,165,165,CUST0166,38-41,0,38582-47865,yahoo,Awareness,1398.3028511412829,0.17446168989610622,0.05679051601919963,33,6.19655131391076,10.936912026071866,19,8,5,0-4,1775,[REDACTED],[REDACTED],1
166,166,166,166,166,CUST0167,54-57,0,103570-112853,bing ads,Awareness,9678.436145344183,0.22089618644682213,0.15763018285538116,9,1.0481889873149193,6.976206064412211,44,0,8,0-4,4941,[REDACTED],[REDACTED],1
167,167,167,167,167,CUST0168,62-65,0,131422-140705,baidu,Awareness,5958.789917590264,0.22227804723728162,0.15823394597466806,39,2.9802296659714065,9.806211774542044,25,11,8,5-9,927,[REDACTED],[REDACTED],1
168,168,168,168,168,CUST0169,30-33,1,29298-38581,bing,Retention,6125.399931695319,0.18971987602506776,0.10934254361740768,43,5.039340245008477,1.5947211337205445,80,16,8,5-9,412,[REDACTED],[REDACTED],1
169,169,169,169,169,CUST0170,58-61,1,20014-29297,facebook ads,Conversion,4317.206852467259,0.1434996285344641,0.18128474113475984,11,9.174002848262322,7.408768716006549,97,0,4,0-4,3631,[REDACTED],[REDACTED],1
170,170,170,170,170,CUST0171,46-49,0,47866-57149,twitter ads,Conversion,3580.8186604431685,0.09031789350649416,0.03057907966674382,40,10.052373210038974,5.4023684581673095,30,18,5,5-9,3666,[REDACTED],[REDACTED],1
171,171,171,171,171,CUST0172,50-53,1,122138-131421,partner site,Conversion,2085.3726310575985,0.2709673648336993,0.1539462071305024,26,7.672786566608833,1.648254482532812,81,4,6,0-4,3396,[REDACTED],[REDACTED],1
172,172,172,172,172,CUST0173,30-33,1,29298-38581,gmail,Consideration,6116.846890632415,0.11765676172403944,0.11709754897339564,18,7.83772154487966,7.968777354715005,58,11,2,0-4,3426,[REDACTED],[REDACTED],1
173,173,173,173,173,CUST0174,46-49,0,38582-47865,online directory,Awareness,9501.340475076018,0.24165817650841995,0.0552542032181162,25,4.57804903533657,6.071120518506645,2,11,0,0-4,3060,[REDACTED],[REDACTED],1
174,174,174,174,174,CUST0175,22-25,0,20014-29297,gmail,Conversion,3664.779654584754,0.022448590273689898,0.035691365922747575,14,6.008086243110862,9.239101366226803,17,10,1,5-9,3550,[REDACTED],[REDACTED],1
175,175,175,175,175,CUST0176,66-69,1,57150-66433,google ads,Conversion,8645.494530141039,0.08232718262615554,0.06411741727192866,30,3.1063977275201853,7.929503659594907,83,15,3,5-9,3789,[REDACTED],[REDACTED],1
176,176,176,176,176,CUST0177,38-41,0,20014-29297,gmail,Awareness,1552.9048134361697,0.10781015905685978,0.1719442943726081,45,7.759585442052163,4.465371959900435,20,16,8,0-4,2545,[REDACTED],[REDACTED],1
177,177,177,177,177,CUST0178,42-45,1,112854-122137,whatsapp,Consideration,9059.956885313108,0.21123337562379588,0.15681251451169156,36,1.6313321859402383,8.028172040698099,56,2,0,5-9,3047,[REDACTED],[REDACTED],1
178,178,178,178,178,CUST0179,18-21,0,85002-94285,blog,Retention,3650.4237596075204,0.1018090174947583,0.13286420156220294,17,4.670798306151024,5.866554017846328,98,10,5,5-9,1407,[REDACTED],[REDACTED],1
179,179,179,179,179,CUST0180,58-61,1,29298-38581,blog,Retention,3930.5780475483048,0.021728950958608727,0.023116756013530786,28,8.608754513810227,13.740586207746759,41,16,3,0-4,409,[REDACTED],[REDACTED],1
180,180,180,180,180,CUST0181,62-65,1,38582-47865,news portal,Retention,4557.564642192122,0.0549824867471716,0.19160105089331736,43,9.888737684111847,5.652310322849234,61,0,5,0-4,3031,[REDACTED],[REDACTED],1
181,181,181,181,181,CUST0182,22-25,0,57150-66433,yahoo,Awareness,7238.078718029497,0.08231524062238503,0.06053720019697581,26,7.035857861642283,1.4049255128537166,29,14,1,5-9,126,[REDACTED],[REDACTED],1
182,182,182,182,182,CUST0183,42-45,0,29298-38581,bing,Consideration,7113.242671923934,0.06429120458537238,0.11981438945722303,37,2.6991679744325108,11.313048403463739,60,8,1,5-9,315,[REDACTED],[REDACTED],1
183,183,183,183,183,CUST0184,42-45,0,57150-66433,linkedin ads,Awareness,4689.295100131466,0.07059838368544948,0.16312865616190675,19,6.1231985587307145,14.273063092743048,35,17,6,0-4,1148,[REDACTED],[REDACTED],1
184,184,184,184,184,CUST0185,58-61,0,131422-140705,bing ads,Retention,5240.490554315563,0.23678946244963636,0.03786919643460626,20,6.1676856472681765,2.7766186540887148,54,0,4,5-9,2248,[REDACTED],[REDACTED],1
185,185,185,185,185,CUST0186,58-61,1,103570-112853,google,Conversion,568.5452302957538,0.13094702553281623,0.13637098059987374,28,9.734029273549918,14.20898586258302,3,5,5,5-9,3438,[REDACTED],[REDACTED],1
186,186,186,186,186,CUST0187,34-37,0,29298-38581,news portal,Conversion,2993.564109703839,0.12391784902648147,0.0164531314948358,42,8.642949404464218,9.775699979169076,14,1,3,0-4,4419,[REDACTED],[REDACTED],1
187,187,187,187,187,CUST0188,46-49,1,131422-140705,google,Conversion,3621.7665922547526,0.290526205775636,0.03223795181534825,14,1.5063303465164681,12.617062210343166,70,4,0,0-4,855,[REDACTED],[REDACTED],0
188,188,188,188,188,CUST0189,26-29,1,20014-29297,gmail,Retention,5579.932055534747,0.14257913691621296,0.14526480765149896,21,2.8455693403490696,7.325732063644583,95,2,7,5-9,1886,[REDACTED],[REDACTED],1
189,189,189,189,189,CUST0190,42-45,1,66434-75717,online directory,Consideration,5649.339621849955,0.27541767976008336,0.03563435333590008,22,8.399122078934695,9.57787436084256,96,4,0,0-4,4203,[REDACTED],[REDACTED],1
190,190,190,190,190,CUST0191,42-45,0,20014-29297,bing,Retention,7114.739220471064,0.09502586969640081,0.09253971253657074,3,9.567519633939813,12.842516744740436,56,7,7,0-4,1278,[REDACTED],[REDACTED],1
191,191,191,191,191,CUST0192,54-57,0,131422-140705,google ads,Awareness,7205.381951161659,0.1255518397401143,0.05288584761979538,23,3.6534165351202663,14.576934158488628,62,5,0,0-4,3056,[REDACTED],[REDACTED],1
192,192,192,192,192,CUST0193,50-53,0,85002-94285,baidu,Consideration,2377.443115654446,0.12664412593783508,0.08193157457786782,13,7.049223798848235,2.984723428484749,76,10,9,5-9,1032,[REDACTED],[REDACTED],1
193,193,193,193,193,CUST0194,18-21,0,131422-140705,tiktok,Conversion,7710.931340624773,0.17475861379987723,0.02586320019428243,36,3.7690803942645084,13.776739317432904,63,10,9,0-4,1552,[REDACTED],[REDACTED],1
194,194,194,194,194,CUST0195,42-45,1,103570-112853,yahoo,Consideration,473.4761807605232,0.1794638101301697,0.1496600712044833,20,1.367754333330084,10.22978179714294,16,10,3,0-4,1529,[REDACTED],[REDACTED],1
195,195,195,195,195,CUST0196,66-69,0,94286-103569,blog,Consideration,7245.218802874389,0.0823920575289801,0.025513835116811392,42,8.386600124851105,14.385712152893472,52,7,5,0-4,50,[REDACTED],[REDACTED],1
196,196,196,196,196,CUST0197,30-33,0,75718-85001,baidu,Retention,1041.2637308357941,0.24375440102145252,0.16881487817307736,38,7.9717471675997,5.178351816018495,39,5,0,0-4,844,[REDACTED],[REDACTED],0
197,197,197,197,197,CUST0198,58-61,1,112854-122137,google ads,Consideration,7076.052121393789,0.1550983336273541,0.1356652957184952,12,1.4846247992166428,4.335302357654465,69,15,8,0-4,523,[REDACTED],[REDACTED],1
198,198,198,198,198,CUST0199,18-21,0,38582-47865,yahoo,Retention,5425.978526128068,0.01651583682582684,0.09037192100079675,18,2.178760038483894,5.9973996986242755,49,19,6,0-4,882,[REDACTED],[REDACTED],1
199,199,199,199,199,CUST0200,54-57,1,29298-38581,facebook,Awareness,4540.410742388139,0.17456456100045392,0.17392179523053053,25,10.130320060428145,13.41849826632051,67,19,0,0-4,2141,[REDACTED],[REDACTED],1
200,200,200,200,200,CUST0201,22-25,0,57150-66433,blog,Consideration,7055.356633974244,0.2438752944783139,0.04422301308743339,35,6.759926284389135,7.345119935659497,14,2,9,5-9,3012,[REDACTED],[REDACTED],1
201,201,201,201,201,CUST0202,22-25,0,85002-94285,linkedin ads,Consideration,457.8138232454147,0.08688418713108148,0.060451896005681384,43,8.579302621545631,14.447889161664772,71,7,1,0-4,1764,[REDACTED],[REDACTED],1
202,202,202,202,202,CUST0203,42-45,0,47866-57149,twitter,Consideration,2302.9888238202207,0.023898630120746212,0.03642636964176858,45,4.439615952408684,3.9735597685238924,33,12,4,5-9,2956,[REDACTED],[REDACTED],1
203,203,203,203,203,CUST0204,26-29,1,75718-85001,bing,Conversion,6214.608549089346,0.24192902843831912,0.08358511323621663,32,5.668752097113908,3.5834419989406223,29,9,2,0-4,1014,[REDACTED],[REDACTED],1
204,204,204,204,204,CUST0205,54-57,1,85002-94285,facebook,Retention,8526.003611936283,0.29746072941026275,0.1954323921060672,39,6.541735041147681,10.209597215990053,86,7,0,5-9,780,[REDACTED],[REDACTED],1
205,205,205,205,205,CUST0206,50-53,1,20014-29297,yahoo,Retention,3954.598984626067,0.031953447766683137,0.037003678013843036,15,8.146498041947527,4.374522879889958,72,9,4,5-9,155,[REDACTED],[REDACTED],0
206,206,206,206,206,CUST0207,66-69,1,57150-66433,facebook,Conversion,2595.5445251514257,0.27653881532085794,0.16858275955881286,18,4.036374247592375,2.3628724241231867,23,12,7,0-4,4216,[REDACTED],[REDACTED],1
207,207,207,207,207,CUST0208,58-61,1,85002-94285,twitter,Retention,5214.563525668108,0.11403797743279534,0.1356423240469589,36,7.12791626701753,6.081422172190116,7,2,0,5-9,4398,[REDACTED],[REDACTED],1
208,208,208,208,208,CUST0209,58-61,0,20014-29297,bing,Awareness,6040.558310628472,0.28827256390242867,0.015255768320383861,13,8.092452988061755,3.9257873325652604,56,3,5,5-9,446,[REDACTED],[REDACTED],1
209,209,209,209,209,CUST0210,38-41,0,94286-103569,google,Conversion,4257.976335569901,0.2049065073878357,0.18923960640869153,43,8.362425116576697,6.652392617225231,69,15,0,0-4,3419,[REDACTED],[REDACTED],1
210,210,210,210,210,CUST0211,30-33,0,122138-131421,online directory,Retention,8713.211858139462,0.2687824574307057,0.19746497715146116,43,5.557865363956776,3.2471622762081105,24,2,7,5-9,1404,[REDACTED],[REDACTED],1
211,211,211,211,211,CUST0212,46-49,0,20014-29297,bing,Awareness,5413.120264825406,0.2373456703806508,0.18922206896225696,29,5.275285912480077,14.19283625254161,76,8,4,5-9,3153,[REDACTED],[REDACTED],1
212,212,212,212,212,CUST0213,46-49,1,47866-57149,facebook,Retention,555.7019623858222,0.0110435950495781,0.10549720891155548,30,2.1333935852880663,12.095247424436876,33,18,2,0-4,2301,[REDACTED],[REDACTED],0
213,213,213,213,213,CUST0214,38-41,0,66434-75717,yahoo,Conversion,2215.0661132474884,0.02960487232308588,0.054379328057068375,19,5.445546827753494,12.728223848097086,24,11,7,0-4,1720,[REDACTED],[REDACTED],1
214,214,214,214,214,CUST0215,58-61,1,20014-29297,yahoo,Retention,4697.310326704248,0.17309109830805927,0.08525820091972593,43,7.231102061358667,4.694148601576694,17,5,9,5-9,2906,[REDACTED],[REDACTED],1
215,215,215,215,215,CUST0216,66-69,0,131422-140705,partner site,Awareness,6832.880951402076,0.045024991867959684,0.1270914702127357,42,9.28046909053379,12.967849423029195,72,3,7,5-9,2689,[REDACTED],[REDACTED],1
216,216,216,216,216,CUST0217,66-69,0,94286-103569,news portal,Awareness,2225.4025750433652,0.1418246437279807,0.08154285830229674,46,1.89343971069745,9.11831602876237,96,13,2,0-4,4126,[REDACTED],[REDACTED],1
217,217,217,217,217,CUST0218,66-69,0,85002-94285,twitter,Awareness,10012.10523272862,0.28501864679172423,0.1468332412460022,6,9.775284633686935,1.2996683494564325,69,0,6,5-9,3798,[REDACTED],[REDACTED],1
